Order ID,Product ID,Customer ID,Product Name,Category,Region,Date of Sale,Quantity Sold,Unit Price,Discount,Shipping Cost,Payment Method,Customer Name,Customer Email,Customer Address
7843,P979,C184,Sony WH-1000XM5 Headphones,Clothing,South America,2024-04-05,4,1361.85,0.14,29.49,PayPal,Customer_49,customer_49@email.com,"800 Main St, City, State 52378"
7814,P816,C563,UltraBoost Running Shoes,Shoes,Europe,2024-05-10,1,750.34,0.2,28.41,PayPal,Customer_3,customer_3@email.com,"828 Main St, City, State 68460"
6668,P857,C804,Sony WH-1000XM5 Headphones,Electronics,Europe,2024-09-30,1,845.42,0.04,21.39,PayPal,Customer_73,customer_73@email.com,"807 Main St, City, State 63389"
6530,P487,C392,Levi's 501 Jeans,Shoes,Europe,2024-06-27,4,867.38,0.06,29.21,Credit Card,Customer_6,customer_6@email.com,"909 Main St, City, State 94896"
3039,P520,C627,iPhone 15 Pro,Shoes,Europe,2024-09-09,5,1493.67,0.06,15.86,Credit Card,Customer_49,customer_49@email.com,"253 Main St, City, State 12050"
3927,P624,C589,Levi's 501 Jeans,Clothing,Asia,2024-09-02,1,573.11,0.17,8.11,PayPal,Customer_91,customer_91@email.com,"766 Main St, City, State 59433"
8270,P406,C122,Sony WH-1000XM5 Headphones,Clothing,South America,2024-03-06,3,586.87,0.17,26.99,Credit Card,Customer_42,customer_42@email.com,"432 Main St, City, State 86516"
1567,P357,C736,Sony WH-1000XM5 Headphones,Clothing,Asia,2024-08-01,1,1495.74,0.15,19.51,Debit Card,Customer_21,customer_21@email.com,"906 Main St, City, State 83149"
4982,P348,C181,UltraBoost Running Shoes,Clothing,North America,2024-11-05,2,980.2,0.08,15.78,Credit Card,Customer_69,customer_69@email.com,"870 Main St, City, State 16779"
9049,P795,C884,UltraBoost Running Shoes,Clothing,Europe,2024-01-23,1,679.51,0.01,29.99,Credit Card,Customer_50,customer_50@email.com,"246 Main St, City, State 26707"
9189,P320,C666,Levi's 501 Jeans,Clothing,South America,2024-06-25,3,414.03,0.09,21.28,PayPal,Customer_37,customer_37@email.com,"880 Main St, City, State 36922"
5196,P784,C641,Sony WH-1000XM5 Headphones,Shoes,South America,2024-09-19,2,430.29,0.07,23.43,Debit Card,Customer_57,customer_57@email.com,"146 Main St, City, State 28672"
5082,P566,C989,iPhone 15 Pro,Electronics,North America,2025-01-07,2,573.05,0.03,8.13,Debit Card,Customer_50,customer_50@email.com,"814 Main St, City, State 98898"
3208,P276,C992,UltraBoost Running Shoes,Electronics,South America,2024-11-09,2,458.88,0.2,19.84,Credit Card,Customer_95,customer_95@email.com,"72 Main St, City, State 36038"
8646,P605,C314,Sony WH-1000XM5 Headphones,Electronics,Asia,2024-03-14,2,605.32,0.07,26.21,Debit Card,Customer_63,customer_63@email.com,"37 Main St, City, State 37125"
6802,P583,C600,iPhone 15 Pro,Electronics,South America,2024-09-17,2,532.35,0.15,23.15,Credit Card,Customer_57,customer_57@email.com,"830 Main St, City, State 46488"
7834,P119,C671,Sony WH-1000XM5 Headphones,Clothing,North America,2024-03-14,3,1176.88,0.09,29.94,Credit Card,Customer_19,customer_19@email.com,"339 Main St, City, State 13497"
8759,P378,C109,UltraBoost Running Shoes,Clothing,Asia,2024-10-25,3,149.92,0.09,14.91,Debit Card,Customer_46,customer_46@email.com,"992 Main St, City, State 98325"
3416,P373,C561,UltraBoost Running Shoes,Clothing,Europe,2024-10-26,3,1161.1,0.06,6.41,Credit Card,Customer_82,customer_82@email.com,"27 Main St, City, State 48113"
6517,P511,C430,iPhone 15 Pro,Electronics,Asia,2024-07-20,1,294.63,0.09,16.46,Credit Card,Customer_54,customer_54@email.com,"785 Main St, City, State 43812"
8291,P699,C260,UltraBoost Running Shoes,Shoes,Asia,2024-11-15,4,853.33,0.16,27.82,Credit Card,Customer_66,customer_66@email.com,"621 Main St, City, State 52155"
5567,P451,C885,iPhone 15 Pro,Electronics,Europe,2024-05-28,2,145.21,0.15,17.66,Debit Card,Customer_38,customer_38@email.com,"821 Main St, City, State 43913"
1502,P386,C834,Levi's 501 Jeans,Clothing,North America,2024-03-22,2,433.48,0.01,5.22,PayPal,Customer_13,customer_13@email.com,"381 Main St, City, State 65710"
3513,P446,C754,iPhone 15 Pro,Shoes,Europe,2024-06-08,2,1291.06,0.02,27.01,Credit Card,Customer_60,customer_60@email.com,"338 Main St, City, State 85976"
7520,P934,C662,iPhone 15 Pro,Electronics,Asia,2024-07-23,2,640.83,0.01,5.99,Credit Card,Customer_60,customer_60@email.com,"192 Main St, City, State 61537"
5343,P476,C803,Levi's 501 Jeans,Clothing,South America,2024-07-30,4,1197.61,0.06,15.56,Debit Card,Customer_90,customer_90@email.com,"693 Main St, City, State 15370"
1346,P536,C915,Sony WH-1000XM5 Headphones,Shoes,Asia,2024-05-22,5,881.03,0.03,23.57,PayPal,Customer_2,customer_2@email.com,"358 Main St, City, State 12794"
3974,P373,C827,UltraBoost Running Shoes,Electronics,North America,2024-11-26,1,960.94,0.12,28.45,Debit Card,Customer_83,customer_83@email.com,"633 Main St, City, State 16000"
6810,P924,C725,Levi's 501 Jeans,Electronics,North America,2024-09-27,3,741.21,0.02,11.74,Credit Card,Customer_72,customer_72@email.com,"816 Main St, City, State 54813"
3357,P703,C793,iPhone 15 Pro,Clothing,Asia,2024-10-30,4,1361.33,0.04,15.13,PayPal,Customer_23,customer_23@email.com,"307 Main St, City, State 24657"
7898,P244,C943,iPhone 15 Pro,Electronics,South America,2024-04-19,3,1037.41,0.17,9.5,PayPal,Customer_23,customer_23@email.com,"83 Main St, City, State 38566"
5760,P653,C183,iPhone 15 Pro,Electronics,Europe,2024-05-09,3,639.85,0.07,9.07,PayPal,Customer_18,customer_18@email.com,"255 Main St, City, State 46157"
3098,P902,C230,Levi's 501 Jeans,Shoes,Europe,2024-03-17,1,1451.9,0.16,6.54,Credit Card,Customer_65,customer_65@email.com,"492 Main St, City, State 70067"
2691,P100,C971,iPhone 15 Pro,Clothing,Asia,2024-06-03,4,1081.14,0.17,18.54,PayPal,Customer_94,customer_94@email.com,"554 Main St, City, State 85055"
1240,P740,C441,iPhone 15 Pro,Shoes,North America,2024-07-14,1,400.25,0.19,22.67,Credit Card,Customer_83,customer_83@email.com,"260 Main St, City, State 21652"
5290,P375,C882,Levi's 501 Jeans,Clothing,Europe,2024-05-10,2,1171.32,0.15,22.24,Credit Card,Customer_79,customer_79@email.com,"35 Main St, City, State 77939"
8835,P273,C875,iPhone 15 Pro,Electronics,Europe,2024-11-07,4,1368.88,0.03,26.1,Debit Card,Customer_63,customer_63@email.com,"498 Main St, City, State 88241"
9560,P893,C363,UltraBoost Running Shoes,Shoes,North America,2024-06-29,1,65.71,0.13,9.66,PayPal,Customer_88,customer_88@email.com,"917 Main St, City, State 54781"
2005,P389,C695,iPhone 15 Pro,Electronics,North America,2024-05-06,1,896.25,0.06,20.59,PayPal,Customer_76,customer_76@email.com,"449 Main St, City, State 73842"
8444,P394,C698,Levi's 501 Jeans,Shoes,Asia,2024-05-27,2,547.18,0.07,25.4,PayPal,Customer_25,customer_25@email.com,"390 Main St, City, State 61275"
9154,P708,C624,Levi's 501 Jeans,Shoes,Asia,2024-12-06,4,1208.77,0.09,9.45,Debit Card,Customer_59,customer_59@email.com,"936 Main St, City, State 78420"
5198,P334,C647,iPhone 15 Pro,Electronics,Europe,2024-11-07,2,718.26,0.19,8.54,PayPal,Customer_73,customer_73@email.com,"736 Main St, City, State 87032"
5033,P249,C513,Sony WH-1000XM5 Headphones,Shoes,Asia,2024-07-03,4,1486.3,0.17,12.96,Debit Card,Customer_34,customer_34@email.com,"276 Main St, City, State 80569"
5637,P890,C630,Sony WH-1000XM5 Headphones,Clothing,Asia,2024-04-30,4,688.3,0.09,27.46,PayPal,Customer_43,customer_43@email.com,"168 Main St, City, State 23173"
7869,P792,C124,Levi's 501 Jeans,Clothing,Asia,2024-05-10,3,124.09,0.14,23.15,Credit Card,Customer_83,customer_83@email.com,"347 Main St, City, State 31377"
8300,P797,C352,iPhone 15 Pro,Electronics,South America,2024-10-27,5,535.41,0.17,20.58,PayPal,Customer_18,customer_18@email.com,"325 Main St, City, State 37397"
7505,P986,C889,UltraBoost Running Shoes,Electronics,South America,2024-10-31,5,81.57,0.08,14.13,Debit Card,Customer_77,customer_77@email.com,"43 Main St, City, State 56430"
1078,P369,C112,Levi's 501 Jeans,Electronics,Asia,2024-02-14,5,1209.23,0.13,26.09,PayPal,Customer_52,customer_52@email.com,"92 Main St, City, State 50714"
8212,P560,C203,UltraBoost Running Shoes,Clothing,South America,2024-08-19,4,1007.12,0.11,5.53,Debit Card,Customer_14,customer_14@email.com,"704 Main St, City, State 87334"
5108,P501,C783,iPhone 15 Pro,Clothing,Asia,2024-03-29,2,904.97,0.16,25.25,PayPal,Customer_97,customer_97@email.com,"610 Main St, City, State 40947"
3291,P999,C145,Levi's 501 Jeans,Electronics,Asia,2024-04-15,2,1026.52,0.16,23.22,Debit Card,Customer_30,customer_30@email.com,"948 Main St, City, State 45987"
8165,P527,C305,UltraBoost Running Shoes,Clothing,North America,2024-04-07,5,53.73,0.16,23.29,Credit Card,Customer_57,customer_57@email.com,"635 Main St, City, State 13067"
5343,P387,C155,Levi's 501 Jeans,Clothing,Asia,2024-08-21,3,1493.73,0.17,26.3,Debit Card,Customer_32,customer_32@email.com,"154 Main St, City, State 97530"
7960,P422,C150,iPhone 15 Pro,Electronics,North America,2024-11-01,3,216.76,0.04,27.72,Debit Card,Customer_90,customer_90@email.com,"260 Main St, City, State 62175"
2305,P969,C795,Levi's 501 Jeans,Electronics,North America,2024-07-01,2,226.87,0.14,28.89,Credit Card,Customer_88,customer_88@email.com,"167 Main St, City, State 72792"
7944,P440,C975,UltraBoost Running Shoes,Clothing,North America,2024-03-09,5,1133.07,0.08,11.22,Credit Card,Customer_81,customer_81@email.com,"579 Main St, City, State 39446"
4447,P451,C937,Sony WH-1000XM5 Headphones,Clothing,North America,2024-02-24,3,694.03,0.12,24.94,Credit Card,Customer_91,customer_91@email.com,"41 Main St, City, State 34019"
2378,P642,C897,iPhone 15 Pro,Clothing,North America,2024-03-22,4,693.9,0.12,8.05,Credit Card,Customer_60,customer_60@email.com,"947 Main St, City, State 14464"
1764,P334,C859,UltraBoost Running Shoes,Clothing,North America,2024-06-14,2,892.64,0.13,23.53,Debit Card,Customer_77,customer_77@email.com,"341 Main St, City, State 53497"
3434,P259,C576,Levi's 501 Jeans,Shoes,Europe,2024-02-21,2,1015.02,0.11,11.79,Credit Card,Customer_64,customer_64@email.com,"583 Main St, City, State 54545"
1311,P977,C584,iPhone 15 Pro,Electronics,Europe,2024-10-26,1,1176.26,0.06,8.25,PayPal,Customer_26,customer_26@email.com,"709 Main St, City, State 68355"
6426,P998,C922,Levi's 501 Jeans,Clothing,Europe,2024-05-12,1,380.66,0.15,22.78,Debit Card,Customer_6,customer_6@email.com,"981 Main St, City, State 48101"
4125,P790,C171,Sony WH-1000XM5 Headphones,Clothing,South America,2024-08-18,1,1485.77,0.04,27.05,Credit Card,Customer_84,customer_84@email.com,"83 Main St, City, State 74910"
9420,P617,C683,Levi's 501 Jeans,Shoes,South America,2024-01-31,1,944.94,0.1,16.44,PayPal,Customer_23,customer_23@email.com,"218 Main St, City, State 10776"
3545,P934,C409,UltraBoost Running Shoes,Electronics,Europe,2024-07-30,2,413.85,0.01,22.04,Debit Card,Customer_21,customer_21@email.com,"682 Main St, City, State 77453"
4710,P977,C834,Levi's 501 Jeans,Clothing,North America,2024-12-01,2,581.34,0.14,14.43,Credit Card,Customer_68,customer_68@email.com,"408 Main St, City, State 18283"
1087,P881,C152,Sony WH-1000XM5 Headphones,Electronics,South America,2024-07-17,4,1152.09,0.18,20.42,Debit Card,Customer_15,customer_15@email.com,"896 Main St, City, State 45464"
3956,P451,C167,UltraBoost Running Shoes,Electronics,South America,2024-09-20,4,1421.06,0.01,9.34,PayPal,Customer_98,customer_98@email.com,"660 Main St, City, State 96014"
3855,P134,C768,UltraBoost Running Shoes,Clothing,North America,2024-08-08,1,823.95,0.18,15.13,Credit Card,Customer_96,customer_96@email.com,"34 Main St, City, State 67116"
8122,P369,C460,UltraBoost Running Shoes,Shoes,North America,2024-06-19,1,634.52,0.03,22.17,Credit Card,Customer_23,customer_23@email.com,"892 Main St, City, State 95429"
4919,P499,C897,UltraBoost Running Shoes,Shoes,Europe,2024-12-23,5,1241.63,0.06,18.47,Debit Card,Customer_17,customer_17@email.com,"925 Main St, City, State 42939"
6663,P502,C582,Levi's 501 Jeans,Clothing,Europe,2024-09-23,4,55.11,0.15,21.17,Credit Card,Customer_46,customer_46@email.com,"761 Main St, City, State 52144"
6123,P386,C876,UltraBoost Running Shoes,Clothing,South America,2024-10-28,1,416.31,0.2,28.56,Debit Card,Customer_54,customer_54@email.com,"830 Main St, City, State 47350"
4349,P499,C360,Levi's 501 Jeans,Clothing,South America,2024-07-07,4,1216.04,0.15,27.66,PayPal,Customer_70,customer_70@email.com,"197 Main St, City, State 83882"
5640,P885,C204,Levi's 501 Jeans,Clothing,Europe,2024-12-27,5,621.77,0.12,8.83,Credit Card,Customer_76,customer_76@email.com,"589 Main St, City, State 39449"
9194,P337,C287,iPhone 15 Pro,Electronics,South America,2024-05-10,4,779.96,0.09,18.0,Debit Card,Customer_18,customer_18@email.com,"728 Main St, City, State 69837"
5029,P456,C723,Sony WH-1000XM5 Headphones,Shoes,Asia,2024-10-24,1,289.51,0.05,16.4,PayPal,Customer_30,customer_30@email.com,"932 Main St, City, State 21734"
7872,P240,C668,Sony WH-1000XM5 Headphones,Shoes,South America,2024-02-24,5,214.85,0.16,22.12,PayPal,Customer_44,customer_44@email.com,"405 Main St, City, State 87265"
5929,P675,C214,UltraBoost Running Shoes,Shoes,Europe,2024-01-14,1,761.68,0.07,29.7,Credit Card,Customer_98,customer_98@email.com,"375 Main St, City, State 33639"
1314,P909,C385,UltraBoost Running Shoes,Shoes,North America,2024-05-25,1,1087.33,0.07,6.03,Debit Card,Customer_72,customer_72@email.com,"539 Main St, City, State 97377"
5218,P859,C875,UltraBoost Running Shoes,Shoes,North America,2024-05-29,5,862.98,0.06,25.15,PayPal,Customer_52,customer_52@email.com,"357 Main St, City, State 98977"
4273,P134,C318,Levi's 501 Jeans,Clothing,North America,2024-01-18,5,1324.04,0.12,22.21,PayPal,Customer_34,customer_34@email.com,"369 Main St, City, State 30029"
8020,P763,C504,Sony WH-1000XM5 Headphones,Clothing,Europe,2024-10-29,3,809.49,0.09,22.61,Credit Card,Customer_98,customer_98@email.com,"693 Main St, City, State 32889"
7330,P605,C505,Levi's 501 Jeans,Electronics,South America,2024-05-06,3,342.65,0.05,15.99,Credit Card,Customer_37,customer_37@email.com,"446 Main St, City, State 86887"
4002,P915,C529,Levi's 501 Jeans,Shoes,South America,2024-11-27,4,1090.05,0.16,26.5,PayPal,Customer_7,customer_7@email.com,"72 Main St, City, State 18779"
7403,P925,C442,Levi's 501 Jeans,Electronics,Asia,2024-06-14,2,1488.01,0.11,10.95,PayPal,Customer_71,customer_71@email.com,"913 Main St, City, State 85261"
4109,P277,C965,Levi's 501 Jeans,Electronics,Asia,2024-03-10,5,1204.21,0.17,23.43,PayPal,Customer_15,customer_15@email.com,"754 Main St, City, State 44894"
1959,P269,C628,Sony WH-1000XM5 Headphones,Electronics,Asia,2024-06-01,2,64.43,0.07,23.81,PayPal,Customer_25,customer_25@email.com,"24 Main St, City, State 44299"
2182,P960,C782,iPhone 15 Pro,Electronics,Europe,2024-06-26,5,1160.7,0.13,6.48,PayPal,Customer_53,customer_53@email.com,"550 Main St, City, State 40211"
2612,P840,C409,Sony WH-1000XM5 Headphones,Clothing,Europe,2024-07-04,4,56.38,0.06,18.5,Credit Card,Customer_61,customer_61@email.com,"242 Main St, City, State 18434"
2352,P644,C877,UltraBoost Running Shoes,Clothing,South America,2024-08-05,4,937.75,0.01,11.31,Credit Card,Customer_39,customer_39@email.com,"633 Main St, City, State 82726"
1613,P946,C473,Levi's 501 Jeans,Clothing,North America,2024-01-24,5,455.55,0.1,20.17,PayPal,Customer_65,customer_65@email.com,"275 Main St, City, State 48837"
9411,P179,C672,Sony WH-1000XM5 Headphones,Electronics,South America,2024-08-06,3,915.18,0.12,8.73,Credit Card,Customer_18,customer_18@email.com,"81 Main St, City, State 36653"
4351,P747,C525,Levi's 501 Jeans,Shoes,Europe,2024-06-27,5,1156.47,0.15,20.74,Credit Card,Customer_69,customer_69@email.com,"87 Main St, City, State 75724"
6136,P494,C527,iPhone 15 Pro,Clothing,Asia,2024-11-09,4,850.59,0.11,25.17,Debit Card,Customer_39,customer_39@email.com,"784 Main St, City, State 26823"
9580,P343,C838,Levi's 501 Jeans,Clothing,Asia,2024-01-14,1,1108.21,0.2,9.41,Debit Card,Customer_44,customer_44@email.com,"559 Main St, City, State 70288"
3167,P204,C488,Levi's 501 Jeans,Clothing,Europe,2024-01-17,4,773.21,0.13,8.49,Debit Card,Customer_55,customer_55@email.com,"211 Main St, City, State 14163"
1540,P603,C886,iPhone 15 Pro,Clothing,South America,2024-08-15,3,461.82,0.04,15.38,PayPal,Customer_97,customer_97@email.com,"544 Main St, City, State 32989"
1376,P614,C465,iPhone 15 Pro,Shoes,Asia,2024-11-04,5,348.16,0.04,10.72,Credit Card,Customer_54,customer_54@email.com,"192 Main St, City, State 43631"
8999,P760,C335,Levi's 501 Jeans,Clothing,North America,2024-12-24,4,1424.54,0.03,14.97,Credit Card,Customer_44,customer_44@email.com,"476 Main St, City, State 24278"
6824,P936,C406,iPhone 15 Pro,Clothing,South America,2024-07-08,2,50.93,0.05,5.08,PayPal,Customer_46,customer_46@email.com,"800 Main St, City, State 56870"
2600,P390,C924,UltraBoost Running Shoes,Clothing,North America,2024-06-18,5,1106.66,0.05,8.08,Debit Card,Customer_57,customer_57@email.com,"392 Main St, City, State 97200"
5875,P338,C229,iPhone 15 Pro,Electronics,Europe,2024-03-07,1,529.87,0.03,21.36,Credit Card,Customer_6,customer_6@email.com,"210 Main St, City, State 87349"
1576,P804,C388,Levi's 501 Jeans,Shoes,North America,2024-02-04,2,751.64,0.17,11.69,Debit Card,Customer_19,customer_19@email.com,"214 Main St, City, State 98521"
3615,P535,C524,UltraBoost Running Shoes,Electronics,South America,2024-11-02,5,1056.11,0.12,10.47,Debit Card,Customer_61,customer_61@email.com,"353 Main St, City, State 61873"
3023,P212,C454,Sony WH-1000XM5 Headphones,Clothing,South America,2024-10-30,3,371.14,0.04,15.19,Debit Card,Customer_28,customer_28@email.com,"428 Main St, City, State 98842"
7652,P407,C447,Levi's 501 Jeans,Shoes,South America,2024-08-17,2,851.98,0.14,5.26,Debit Card,Customer_21,customer_21@email.com,"626 Main St, City, State 72493"
5322,P552,C972,UltraBoost Running Shoes,Shoes,Europe,2024-10-27,1,1153.42,0.01,22.91,Debit Card,Customer_80,customer_80@email.com,"306 Main St, City, State 81679"
2096,P172,C816,iPhone 15 Pro,Shoes,Europe,2024-01-13,3,481.53,0.09,27.31,Credit Card,Customer_54,customer_54@email.com,"619 Main St, City, State 26882"
8892,P818,C983,UltraBoost Running Shoes,Shoes,South America,2024-01-17,2,173.92,0.19,16.94,Debit Card,Customer_77,customer_77@email.com,"690 Main St, City, State 52973"
9068,P313,C409,Levi's 501 Jeans,Shoes,North America,2024-05-19,4,774.0,0.2,17.04,Debit Card,Customer_26,customer_26@email.com,"355 Main St, City, State 23337"
7040,P821,C967,Levi's 501 Jeans,Electronics,North America,2024-07-13,3,1058.14,0.04,22.34,Credit Card,Customer_85,customer_85@email.com,"928 Main St, City, State 91605"
2277,P192,C247,iPhone 15 Pro,Electronics,South America,2024-12-21,3,1248.45,0.08,21.47,Debit Card,Customer_60,customer_60@email.com,"386 Main St, City, State 54874"
2821,P862,C927,iPhone 15 Pro,Clothing,South America,2024-08-16,3,874.65,0.04,14.96,Debit Card,Customer_3,customer_3@email.com,"812 Main St, City, State 51928"
8234,P788,C152,UltraBoost Running Shoes,Clothing,Europe,2024-05-25,2,368.04,0.1,15.41,PayPal,Customer_66,customer_66@email.com,"85 Main St, City, State 64118"
2924,P335,C387,Levi's 501 Jeans,Electronics,Asia,2024-10-14,3,1412.12,0.19,11.34,Debit Card,Customer_62,customer_62@email.com,"386 Main St, City, State 37776"
2483,P109,C157,Levi's 501 Jeans,Electronics,South America,2024-08-04,3,218.31,0.03,15.85,Debit Card,Customer_44,customer_44@email.com,"800 Main St, City, State 75650"
7002,P420,C219,UltraBoost Running Shoes,Shoes,Asia,2024-10-21,2,154.08,0.07,20.57,PayPal,Customer_88,customer_88@email.com,"340 Main St, City, State 87549"
2503,P811,C853,Sony WH-1000XM5 Headphones,Clothing,South America,2024-10-30,4,201.74,0.09,23.33,Credit Card,Customer_16,customer_16@email.com,"910 Main St, City, State 56646"
8983,P250,C852,Levi's 501 Jeans,Clothing,Europe,2024-05-15,2,595.39,0.12,6.75,Debit Card,Customer_2,customer_2@email.com,"891 Main St, City, State 41870"
4622,P425,C627,UltraBoost Running Shoes,Clothing,North America,2024-07-11,5,588.83,0.09,9.8,PayPal,Customer_77,customer_77@email.com,"255 Main St, City, State 99155"
6076,P399,C399,Sony WH-1000XM5 Headphones,Electronics,North America,2024-09-20,1,758.77,0.04,11.53,Debit Card,Customer_65,customer_65@email.com,"797 Main St, City, State 30385"
8018,P915,C407,iPhone 15 Pro,Clothing,South America,2024-07-17,2,838.61,0.09,5.19,Credit Card,Customer_7,customer_7@email.com,"259 Main St, City, State 68462"
6139,P691,C872,UltraBoost Running Shoes,Electronics,South America,2024-06-10,3,1041.09,0.16,11.23,Credit Card,Customer_73,customer_73@email.com,"851 Main St, City, State 67677"
3782,P465,C378,UltraBoost Running Shoes,Shoes,Asia,2024-11-26,1,383.57,0.18,18.42,Credit Card,Customer_100,customer_100@email.com,"590 Main St, City, State 76690"
6645,P848,C990,iPhone 15 Pro,Clothing,North America,2024-08-14,5,1320.63,0.1,21.27,Debit Card,Customer_65,customer_65@email.com,"912 Main St, City, State 14625"
1301,P371,C742,iPhone 15 Pro,Shoes,North America,2024-06-29,1,1036.63,0.04,27.3,Credit Card,Customer_82,customer_82@email.com,"964 Main St, City, State 20513"
4582,P350,C436,UltraBoost Running Shoes,Electronics,South America,2024-07-29,5,1047.92,0.09,11.65,Debit Card,Customer_75,customer_75@email.com,"535 Main St, City, State 43739"
7584,P631,C242,Levi's 501 Jeans,Shoes,Europe,2024-12-19,3,1223.51,0.05,9.23,Credit Card,Customer_26,customer_26@email.com,"388 Main St, City, State 69046"
3668,P380,C723,UltraBoost Running Shoes,Shoes,Asia,2024-08-28,5,241.99,0.01,11.21,Debit Card,Customer_38,customer_38@email.com,"116 Main St, City, State 37464"
6643,P516,C440,iPhone 15 Pro,Clothing,Asia,2024-08-04,3,1446.2,0.07,21.7,Debit Card,Customer_65,customer_65@email.com,"127 Main St, City, State 16166"
3019,P736,C441,Levi's 501 Jeans,Clothing,South America,2024-01-30,1,1037.36,0.09,27.98,PayPal,Customer_13,customer_13@email.com,"835 Main St, City, State 24042"
3261,P129,C590,iPhone 15 Pro,Electronics,South America,2024-11-18,2,665.25,0.17,13.34,PayPal,Customer_18,customer_18@email.com,"45 Main St, City, State 18609"
8114,P334,C218,Levi's 501 Jeans,Shoes,Europe,2024-02-16,4,833.94,0.07,5.85,Credit Card,Customer_25,customer_25@email.com,"739 Main St, City, State 48425"
6640,P929,C663,Sony WH-1000XM5 Headphones,Shoes,Asia,2024-10-10,1,776.31,0.08,29.14,PayPal,Customer_35,customer_35@email.com,"920 Main St, City, State 19942"
4854,P156,C253,UltraBoost Running Shoes,Clothing,South America,2024-04-13,5,1161.28,0.02,8.54,Credit Card,Customer_12,customer_12@email.com,"800 Main St, City, State 44715"
9560,P432,C418,iPhone 15 Pro,Electronics,South America,2024-12-08,4,1404.75,0.09,8.56,Debit Card,Customer_4,customer_4@email.com,"942 Main St, City, State 13472"
1792,P733,C295,Sony WH-1000XM5 Headphones,Clothing,North America,2024-11-29,3,1261.62,0.01,6.58,Credit Card,Customer_5,customer_5@email.com,"666 Main St, City, State 66538"
2942,P815,C802,Levi's 501 Jeans,Electronics,Asia,2024-08-15,1,497.24,0.01,29.72,PayPal,Customer_82,customer_82@email.com,"110 Main St, City, State 56256"
2279,P953,C983,iPhone 15 Pro,Electronics,Asia,2024-07-08,1,1260.22,0.03,6.91,PayPal,Customer_99,customer_99@email.com,"341 Main St, City, State 69791"
8655,P472,C897,UltraBoost Running Shoes,Shoes,South America,2024-09-24,3,518.45,0.13,10.3,Credit Card,Customer_72,customer_72@email.com,"367 Main St, City, State 91454"
6468,P194,C618,Levi's 501 Jeans,Electronics,South America,2024-10-10,1,1138.27,0.09,12.95,PayPal,Customer_46,customer_46@email.com,"727 Main St, City, State 60254"
8873,P830,C646,Sony WH-1000XM5 Headphones,Clothing,South America,2024-01-16,1,745.3,0.05,9.82,PayPal,Customer_14,customer_14@email.com,"859 Main St, City, State 75942"
5505,P503,C995,Levi's 501 Jeans,Clothing,North America,2024-06-24,1,1165.32,0.02,26.03,Debit Card,Customer_4,customer_4@email.com,"570 Main St, City, State 99908"
2733,P674,C385,Levi's 501 Jeans,Shoes,North America,2024-11-03,2,989.71,0.11,28.42,PayPal,Customer_12,customer_12@email.com,"295 Main St, City, State 80982"
7942,P889,C214,Sony WH-1000XM5 Headphones,Shoes,North America,2024-10-28,2,900.67,0.04,6.62,Debit Card,Customer_2,customer_2@email.com,"270 Main St, City, State 80654"
9822,P889,C452,Levi's 501 Jeans,Shoes,North America,2024-12-19,4,178.25,0.01,28.94,Debit Card,Customer_64,customer_64@email.com,"402 Main St, City, State 82136"
8666,P254,C880,UltraBoost Running Shoes,Shoes,North America,2024-09-01,3,502.3,0.13,18.62,Credit Card,Customer_67,customer_67@email.com,"290 Main St, City, State 29497"
5299,P670,C629,iPhone 15 Pro,Shoes,Europe,2024-06-08,5,162.93,0.01,6.57,PayPal,Customer_79,customer_79@email.com,"638 Main St, City, State 44444"
7513,P721,C897,Sony WH-1000XM5 Headphones,Clothing,Asia,2024-06-25,3,606.35,0.16,11.7,PayPal,Customer_98,customer_98@email.com,"770 Main St, City, State 87059"
9668,P308,C482,UltraBoost Running Shoes,Electronics,North America,2024-03-17,5,365.83,0.02,8.87,Debit Card,Customer_81,customer_81@email.com,"843 Main St, City, State 39639"
2274,P531,C129,iPhone 15 Pro,Clothing,Asia,2024-09-19,5,219.79,0.2,17.59,Debit Card,Customer_39,customer_39@email.com,"7 Main St, City, State 68879"
6115,P728,C750,Levi's 501 Jeans,Shoes,Europe,2024-09-21,4,267.63,0.12,16.77,PayPal,Customer_26,customer_26@email.com,"62 Main St, City, State 41466"
5934,P415,C187,Sony WH-1000XM5 Headphones,Clothing,North America,2024-11-10,3,886.2,0.01,27.0,PayPal,Customer_15,customer_15@email.com,"764 Main St, City, State 17311"
1337,P520,C584,Levi's 501 Jeans,Electronics,Europe,2024-07-03,5,1126.75,0.06,18.15,Credit Card,Customer_28,customer_28@email.com,"375 Main St, City, State 66149"
4772,P163,C669,Sony WH-1000XM5 Headphones,Clothing,North America,2024-03-11,2,105.86,0.1,27.46,Credit Card,Customer_69,customer_69@email.com,"363 Main St, City, State 44075"
7131,P601,C712,UltraBoost Running Shoes,Electronics,Asia,2024-07-08,4,945.24,0.15,8.75,PayPal,Customer_13,customer_13@email.com,"105 Main St, City, State 88164"
4486,P885,C703,iPhone 15 Pro,Electronics,Europe,2024-10-29,3,58.42,0.06,8.13,PayPal,Customer_3,customer_3@email.com,"125 Main St, City, State 76770"
3980,P530,C499,Sony WH-1000XM5 Headphones,Clothing,South America,2024-08-21,3,208.25,0.17,21.54,Debit Card,Customer_83,customer_83@email.com,"311 Main St, City, State 23910"
